
4K,#genre#
江苏影视,http://222.213.105.65:7788/626064697$LR•IPV4•17『线路5』
江苏影视,http://2280.eu.org:1234/626064697$LR•IPV4•17『线路6』
江苏影视,http://122.227.204.50:1905/626064697$LR•IPV4•17『线路7』
江苏影视,http://222.134.19.49:8090/626064697$LR•IPV4•17『线路8』
江苏影视,http://124.221.146.169:7001/626064697$LR•IPV4•17『线路9』
江苏影视,http://121.29.157.193:7788/626064697$LR•IPV4•17『线路10』
江苏影视,http://14.118.89.10:7788/626064697$LR•IPV4•17『线路11』
江苏影视,http://45.78.61.93:1234/626064697$LR•IPV4•17『线路12』
江苏影视,http://fn.gcl.de5.net:5908/gsh950428/626064697$LR•IPV4•17『线路13』
江苏影视,https://live.chinacert.cftest5.cn/cnmg/live/626064697$LR•IPV4•17『线路14』
江苏影视,http://mg.cttv.vip/626064697$LR•IPV4•17『线路15』
江苏影视,http://47.119.24.76:59093/626064697$LR•IPV4•17『线路16』
江苏影视,http://113.98.11.46:3000/626064697$LR•IPV4•17『线路17』
江苏教育,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225923/index.m3u8$LR•IPV4•17『线路1』
江苏教育,http://www.ikerobot.com:1234/628008321$LR•IPV4•17『线路2』
江苏教育,http://119.233.255.62:1234/628008321$LR•IPV4•17『线路3』
江苏教育,http://120.48.113.49:6006/628008321$LR•IPV4•17『线路4』
江苏教育,http://222.213.105.65:7788/628008321$LR•IPV4•17『线路5』
江苏教育,http://2280.eu.org:1234/628008321$LR•IPV4•17『线路6』
江苏教育,http://122.227.204.50:1905/628008321$LR•IPV4•17『线路7』
江苏教育,http://222.134.19.49:8090/628008321$LR•IPV4•17『线路8』
江苏教育,http://124.221.146.169:7001/628008321$LR•IPV4•17『线路9』
江苏教育,http://121.29.157.193:7788/628008321$LR•IPV4•17『线路10』
江苏教育,http://14.118.89.10:7788/628008321$LR•IPV4•17『线路11』
江苏教育,http://45.78.61.93:1234/628008321$LR•IPV4•17『线路12』
江苏教育,http://fn.gcl.de5.net:5908/gsh950428/628008321$LR•IPV4•17『线路13』
江苏教育,https://live.chinacert.cftest5.cn/cnmg/live/628008321$LR•IPV4•17『线路14』
江苏教育,http://mg.cttv.vip/628008321$LR•IPV4•17『线路15』
江苏教育,http://47.119.24.76:59093/628008321$LR•IPV4•17『线路16』
江苏教育,http://113.98.11.46:3000/628008321$LR•IPV4•17『线路17』
南京十八,http://183.207.248.71/gitv/live1/G_NJSB/G_NJSB$LR•IPV4•17『线路1』
南京十八,http://www.ikerobot.com:1234/838151753$LR•IPV4•17『线路2』
南京十八,http://119.233.255.62:1234/838151753$LR•IPV4•17『线路3』
南京十八,http://120.48.113.49:6006/838151753$LR•IPV4•17『线路4』
南京十八,http://222.213.105.65:7788/838151753$LR•IPV4•17『线路5』
南京十八,http://2280.eu.org:1234/838151753$LR•IPV4•17『线路6』
南京十八,http://122.227.204.50:1905/838151753$LR•IPV4•17『线路7』
南京十八,http://222.134.19.49:8090/838151753$LR•IPV4•17『线路8』
南京十八,http://124.221.146.169:7001/838151753$LR•IPV4•17『线路9』
南京十八,http://121.29.157.193:7788/838151753$LR•IPV4•17『线路10』
南京十八,http://14.118.89.10:7788/838151753$LR•IPV4•17『线路11』
南京十八,http://45.78.61.93:1234/838151753$LR•IPV4•17『线路12』
南京十八,http://fn.gcl.de5.net:5908/gsh950428/838151753$LR•IPV4•17『线路13』
南京十八,https://live.chinacert.cftest5.cn/cnmg/live/838151753$LR•IPV4•17『线路14』
南京十八,http://mg.cttv.vip/838151753$LR•IPV4•17『线路15』
南京十八,http://47.119.24.76:59093/838151753$LR•IPV4•17『线路16』
南京十八,http://113.98.11.46:3000/838151753$LR•IPV4•17『线路17』
江苏体育,http://183.207.248.71/gitv/live1/G_JSTY/G_JSTY$LR•IPV4
南京教科,http://223.110.245.155/ott.js.chinamobile.com/PLTV/3/224/3221227194/index.m3u8$LR•IPV4•19『线路1』
南京教科,https://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8$LR•IPV4•19『线路2』
南京教科,http://nklive.nbs.cn/hls/75b3c462-b831-4de7-a34b-5d3221db2069/index.m3u8$LR•IPV4•19『线路3』
南京教科,http://www.ikerobot.com:1234/838153729$LR•IPV4•19『线路4』
南京教科,http://119.233.255.62:1234/838153729$LR•IPV4•19『线路5』
南京教科,http://120.48.113.49:6006/838153729$LR•IPV4•19『线路6』
南京教科,http://222.213.105.65:7788/838153729$LR•IPV4•19『线路7』
南京教科,http://2280.eu.org:1234/838153729$LR•IPV4•19『线路8』
南京教科,http://122.227.204.50:1905/838153729$LR•IPV4•19『线路9』
南京教科,http://222.134.19.49:8090/838153729$LR•IPV4•19『线路10』
南京教科,http://124.221.146.169:7001/838153729$LR•IPV4•19『线路11』
南京教科,http://121.29.157.193:7788/838153729$LR•IPV4•19『线路12』
南京教科,http://14.118.89.10:7788/838153729$LR•IPV4•19『线路13』
南京教科,http://45.78.61.93:1234/838153729$LR•IPV4•19『线路14』
南京教科,http://fn.gcl.de5.net:5908/gsh950428/838153729$LR•IPV4•19『线路15』
南京教科,https://live.chinacert.cftest5.cn/cnmg/live/838153729$LR•IPV4•19『线路16』
南京教科,http://mg.cttv.vip/838153729$LR•IPV4•19『线路17』
南京教科,http://47.119.24.76:59093/838153729$LR•IPV4•19『线路18』
南京教科,http://113.98.11.46:3000/838153729$LR•IPV4•19『线路19』
南京少儿,https://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8$LR•IPV4•2『线路1』
南京少儿,http://nklive.nbs.cn/hls/e0981f3f-1a20-4a59-b8d1-17feb83a4610/index.m3u8$LR•IPV4•2『线路2』
苏州4k,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8$LR•IPV4•2『线路1』
苏州4k,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8$LR•IPV4•2『线路2』
江苏公共,http://183.207.248.71/gitv/live1/G_JSGG/G_JSGG$LR•IPV4
江苏国际,http://www.ikerobot.com:1234/626064674$LR•IPV4•16『线路1』
江苏国际,http://119.233.255.62:1234/626064674$LR•IPV4•16『线路2』
江苏国际,http://120.48.113.49:6006/626064674$LR•IPV4•16『线路3』
江苏国际,http://222.213.105.65:7788/626064674$LR•IPV4•16『线路4』
江苏国际,http://2280.eu.org:1234/626064674$LR•IPV4•16『线路5』
江苏国际,http://122.227.204.50:1905/626064674$LR•IPV4•16『线路6』
江苏国际,http://222.134.19.49:8090/626064674$LR•IPV4•16『线路7』
江苏国际,http://124.221.146.169:7001/626064674$LR•IPV4•16『线路8』
江苏国际,http://121.29.157.193:7788/626064674$LR•IPV4•16『线路9』
江苏国际,http://14.118.89.10:7788/626064674$LR•IPV4•16『线路10』
江苏国际,http://45.78.61.93:1234/626064674$LR•IPV4•16『线路11』
江苏国际,http://fn.gcl.de5.net:5908/gsh950428/626064674$LR•IPV4•16『线路12』
江苏国际,https://live.chinacert.cftest5.cn/cnmg/live/626064674$LR•IPV4•16『线路13』
江苏国际,http://mg.cttv.vip/626064674$LR•IPV4•16『线路14』
江苏国际,http://47.119.24.76:59093/626064674$LR•IPV4•16『线路15』
江苏国际,http://113.98.11.46:3000/626064674$LR•IPV4•16『线路16』
南京新闻,http://nklive.nbs.cn/hls/d511bc9d-a694-4453-b3a2-4fc842cc97a1/index.m3u8$LR•IPV4•17『线路1』
南京新闻,http://www.ikerobot.com:1234/838109047$LR•IPV4•17『线路2』
南京新闻,http://119.233.255.62:1234/838109047$LR•IPV4•17『线路3』
南京新闻,http://120.48.113.49:6006/838109047$LR•IPV4•17『线路4』
南京新闻,http://222.213.105.65:7788/838109047$LR•IPV4•17『线路5』
南京新闻,http://2280.eu.org:1234/838109047$LR•IPV4•17『线路6』
南京新闻,http://122.227.204.50:1905/838109047$LR•IPV4•17『线路7』
南京新闻,http://222.134.19.49:8090/838109047$LR•IPV4•17『线路8』
南京新闻,http://124.221.146.169:7001/838109047$LR•IPV4•17『线路9』
南京新闻,http://121.29.157.193:7788/838109047$LR•IPV4•17『线路10』
南京新闻,http://14.118.89.10:7788/838109047$LR•IPV4•17『线路11』
南京新闻,http://45.78.61.93:1234/838109047$LR•IPV4•17『线路12』
南京新闻,http://fn.gcl.de5.net:5908/gsh950428/838109047$LR•IPV4•17『线路13』
南京新闻,https://live.chinacert.cftest5.cn/cnmg/live/838109047$LR•IPV4•17『线路14』
南京新闻,http://mg.cttv.vip/838109047$LR•IPV4•17『线路15』
南京新闻,http://47.119.24.76:59093/838109047$LR•IPV4•17『线路16』
南京新闻,http://113.98.11.46:3000/838109047$LR•IPV4•17『线路17』

浙江,#genre#
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8$LR•IPV4•4『线路1』
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?$LR•IPV4•4『线路2』
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8$LR•IPV4•4『线路3』
浙江钱江,https://ali-xwl.cztv.com/live/channel021080Plxw.m3u8$LR•IPV4•4『线路4』
浙江生活,http://ls.qingting.fm/live/1099.m3u8$LR•IPV4
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8$LR•IPV4
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8$LR•IPV4
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8$LR•IPV4•3『线路1』
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$LR•IPV4•3『线路2』
浙江民生,https://ali-xwl.cztv.com/live/channel061080Plxw.m3u8$LR•IPV4•3『线路3』
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$LR•IPV4•2『线路1』
浙江新闻,https://ali-xwl.cztv.com/live/channel071080Plxw.m3u8$LR•IPV4•2『线路2』
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$LR•IPV4•3『线路1』
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$LR•IPV4•3『线路2』
浙江少儿,https://ali-xwl.cztv.com/live/channel081080Plxw.m3u8$LR•IPV4•3『线路3』
杭州综合,http://l.cztvcloud.com/channels/lantian/sxchannel01/1080p.m3u8$LR•IPV4
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$LR•IPV4•2『线路1』
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8$LR•IPV4•2『线路2』
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$LR•IPV4•5『线路1』
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8$LR•IPV4•5『线路2』
浙江经济,https://ali-xwl.cztv.com/live/channel031080Plxw.m3u8$LR•IPV4•5『线路3』
浙江经济,http://222.179.155.21:1935/ch0.m3u8$LR•IPV4•5『线路4』
浙江经济,http://36.137.183.45:1100/difang/shanxi/taiyuan.php?id=tyjjsh$LR•IPV4•5『线路5』
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$LR•IPV4•2『线路1』
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8$LR•IPV4•2『线路2』
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8$LR•IPV4•3『线路1』
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8$LR•IPV4•3『线路2』
浙江国际,https://ali-xwl.cztv.com/live/channel101080Plxw.m3u8$LR•IPV4•3『线路3』
嘉兴新闻综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8$LR•IPV4
湖州公共,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e$LR•IPV4•2『线路1』
湖州公共,https://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e$LR•IPV4•2『线路2』
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865$LR•IPV4
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887$LR•IPV4
浙江留学,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8$LR•IPV4
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8$LR•IPV4
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8$LR•IPV4
浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8$LR•IPV4
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed$LR•IPV4
龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8$LR•IPV4
龙游新闻综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8$LR•IPV4
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8$LR•IPV4
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8$LR•IPV4
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed$LR•IPV4
象山综合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39$LR•IPV4
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed$LR•IPV4
萧山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8$LR•IPV4•2『线路1』
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed$LR•IPV4•2『线路2』
萧山新闻综合,https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8$LR•IPV4•2『线路1』
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8$LR•IPV4•2『线路2』
苍南新闻综合,https://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8$LR•IPV4
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed?$LR•IPV4
缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8$LR•IPV4
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$LR•IPV4
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8$LR•IPV4•2『线路1』
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed$LR•IPV4•2『线路2』
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8$LR•IPV4
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8$LR•IPV4
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8$LR•IPV4
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8$LR•IPV4
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8$LR•IPV4
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8$LR•IPV4
新昌新闻综合,https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8$LR•IPV4
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed$LR•IPV4
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed$LR•IPV4
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed#http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed#http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8$LR•IPV4
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8$LR•IPV4
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed$LR•IPV4
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8$LR•IPV4
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8$LR•IPV4
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8$LR•IPV4•2『线路1』
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed$LR•IPV4•2『线路2』
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8$LR•IPV4•2『线路1』
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed$LR•IPV4•2『线路2』
余姚综合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8$LR•IPV4
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed$LR•IPV4•2『线路1』
余姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8$LR•IPV4•2『线路2』
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8$LR•IPV4
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine$LR•IPV4
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8$LR•IPV4
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8$LR•IPV4
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed$LR•IPV4
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8$LR•IPV4
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8$LR•IPV4
民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8$LR•IPV4
公共新闻,http://www.ikerobot.com:1234/626064693$LR•IPV4•16『线路1』
公共新闻,http://119.233.255.62:1234/626064693$LR•IPV4•16『线路2』
公共新闻,http://120.48.113.49:6006/626064693$LR•IPV4•16『线路3』
公共新闻,http://222.213.105.65:7788/626064693$LR•IPV4•16『线路4』
公共新闻,http://2280.eu.org:1234/626064693$LR•IPV4•16『线路5』
公共新闻,http://122.227.204.50:1905/626064693$LR•IPV4•16『线路6』
公共新闻,http://222.134.19.49:8090/626064693$LR•IPV4•16『线路7』
公共新闻,http://124.221.146.169:7001/626064693$LR•IPV4•16『线路8』
公共新闻,http://121.29.157.193:7788/626064693$LR•IPV4•16『线路9』
公共新闻,http://14.118.89.10:7788/626064693$LR•IPV4•16『线路10』
公共新闻,http://45.78.61.93:1234/626064693$LR•IPV4•16『线路11』
公共新闻,http://fn.gcl.de5.net:5908/gsh950428/626064693$LR•IPV4•16『线路12』
公共新闻,https://live.chinacert.cftest5.cn/cnmg/live/626064693$LR•IPV4•16『线路13』
公共新闻,http://mg.cttv.vip/626064693$LR•IPV4•16『线路14』
公共新闻,http://47.119.24.76:59093/626064693$LR•IPV4•16『线路15』
公共新闻,http://113.98.11.46:3000/626064693$LR•IPV4•16『线路16』

湖南,#genre#
湖南都市,http://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2hzPSZkZWY9MSZ1aXA9MTA2LjE0LjM4LjU1JnRlcm09NSZtYWNpZD02ODZlOGNmOGM4OGU3N2VjOWEwNzkzMjg5ZjUzNDg0MmFiZWM0ZjNjJnFpZD0mcmF1dGhfZW5hYmxlPW9uJmNkbmV4X2lkPWFsX3Bob25lMyZlcz0xNzg4MzI4NTExJnV1aWQ9MjZkZWE4ODdkN2EzNzEyYmM3NDYwZDhmYzZlY2QzZDUtNmEwZTI2Mzcmcz1jMzJkZTNlMmNkZDQ0MzkyNTU2MTljOGQ4ZDNkMjkzYSZ1aWQ9Jm5kdj1pb3MtNi41LjAmdj0yJmFzPTAmX2NhckNvZGU9MA,,/HNGGMPP360.m3u8$LR•IPV4•3『线路1』
湖南都市,http://43.248.116.62:1100/difang/hunan/hunan.php?id=hnds$LR•IPV4•3『线路2』
湖南都市,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDSMPP360.m3u8$LR•IPV4•3『线路3』
湖南经视,http://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2hzPSZkZWY9MSZ1aXA9MTA2LjE0LjM4LjU1JnRlcm09NSZtYWNpZD02ODZlOGNmOGM4OGU3N2VjOWEwNzkzMjg5ZjUzNDg0MmFiZWM0ZjNjJnFpZD0mcmF1dGhfZW5hYmxlPW9uJmNkbmV4X2lkPWFsX3Bob25lMyZlcz0xNzg4MzI4NTExJnV1aWQ9MjZkZWE4ODdkN2EzNzEyYmM3NDYwZDhmYzZlY2QzZDUtNmEwZTI2Mzcmcz1jMzJkZTNlMmNkZDQ0MzkyNTU2MTljOGQ4ZDNkMjkzYSZ1aWQ9Jm5kdj1pb3MtNi41LjAmdj0yJmFzPTAmX2NhckNvZGU9MA,,/HNGGMPP360.m3u8$LR•IPV4•2『线路1』
湖南经视,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNJSMPP360.m3u8$LR•IPV4•2『线路2』
湖南电视剧,http://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2hzPSZkZWY9MSZ1aXA9MTA2LjE0LjM4LjU1JnRlcm09NSZtYWNpZD02ODZlOGNmOGM4OGU3N2VjOWEwNzkzMjg5ZjUzNDg0MmFiZWM0ZjNjJnFpZD0mcmF1dGhfZW5hYmxlPW9uJmNkbmV4X2lkPWFsX3Bob25lMyZlcz0xNzg4MzI4NTExJnV1aWQ9MjZkZWE4ODdkN2EzNzEyYmM3NDYwZDhmYzZlY2QzZDUtNmEwZTI2Mzcmcz1jMzJkZTNlMmNkZDQ0MzkyNTU2MTljOGQ4ZDNkMjkzYSZ1aWQ9Jm5kdj1pb3MtNi41LjAmdj0yJmFzPTAmX2NhckNvZGU9MA,,/HNGGMPP360.m3u8$LR•IPV4•3『线路1』
湖南电视剧,http://43.248.116.62:1100/difang/hunan/hunan.php?id=hndsj$LR•IPV4•3『线路2』
湖南电视剧,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDSJMPP360.m3u8$LR•IPV4•3『线路3』
湖南电影,http://43.248.116.62:1100/difang/hunan/hunan.php?id=hndy$LR•IPV4•2『线路1』
湖南电影,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNDYMPP360.m3u8$LR•IPV4•2『线路2』
湖南爱晚,http://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2hzPSZkZWY9MSZ1aXA9MTA2LjE0LjM4LjU1JnRlcm09NSZtYWNpZD02ODZlOGNmOGM4OGU3N2VjOWEwNzkzMjg5ZjUzNDg0MmFiZWM0ZjNjJnFpZD0mcmF1dGhfZW5hYmxlPW9uJmNkbmV4X2lkPWFsX3Bob25lMyZlcz0xNzg4MzI4NTExJnV1aWQ9MjZkZWE4ODdkN2EzNzEyYmM3NDYwZDhmYzZlY2QzZDUtNmEwZTI2Mzcmcz1jMzJkZTNlMmNkZDQ0MzkyNTU2MTljOGQ4ZDNkMjkzYSZ1aWQ9Jm5kdj1pb3MtNi41LjAmdj0yJmFzPTAmX2NhckNvZGU9MA,,/HNGGMPP360.m3u8$LR•IPV4•3『线路1』
湖南爱晚,http://43.248.116.62:1100/difang/hunan/hunan.php?id=hnaw$LR•IPV4•3『线路2』
湖南爱晚,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNGGMPP360.m3u8$LR•IPV4•3『线路3』
湖南娱乐,http://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2hzPSZkZWY9MSZ1aXA9MTA2LjE0LjM4LjU1JnRlcm09NSZtYWNpZD02ODZlOGNmOGM4OGU3N2VjOWEwNzkzMjg5ZjUzNDg0MmFiZWM0ZjNjJnFpZD0mcmF1dGhfZW5hYmxlPW9uJmNkbmV4X2lkPWFsX3Bob25lMyZlcz0xNzg4MzI4NTExJnV1aWQ9MjZkZWE4ODdkN2EzNzEyYmM3NDYwZDhmYzZlY2QzZDUtNmEwZTI2Mzcmcz1jMzJkZTNlMmNkZDQ0MzkyNTU2MTljOGQ4ZDNkMjkzYSZ1aWQ9Jm5kdj1pb3MtNi41LjAmdj0yJmFzPTAmX2NhckNvZGU9MA,,/HNGGMPP360.m3u8$LR•IPV4•3『线路1』
湖南娱乐,http://43.248.116.62:1100/difang/hunan/hunan.php?id=hnyl$LR•IPV4•3『线路2』
湖南娱乐,https://phoneal.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNYLMPP360.m3u8$LR•IPV4•3『线路3』
